road_id,signals,transport,pois
243495392_1994627752_0,0.0,0.0,0.0
243495396_243495392_0,0.0,0.0,0.0
243495396_211317741_0,0.0054278220945672894,0.016283466283701867,0.0054278220945672894
243495422_243495396_0,0.0,0.0,0.0
243495422_245491719_0,0.0,0.0,0.0
245491677_245491689_0,0.0,0.0,0.0
245491682_243494597_0,0.0,0.0,0.0
245491682_245491677_0,0.0,0.0,0.0
245491688_245491689_0,0.0,0.0,0.0
245491688_4568983477_0,0.0,0.0,0.0
245491689_245491716_0,0.0,0.0,0.0
245491689_245491688_0,0.0,0.0,0.0
245491689_245491677_0,0.0,0.0,0.0
245491716_4568983477_0,0.0,0.0,0.0
245491716_245491689_0,0.0,0.0,0.0
245491716_12180995971_0,0.0,0.0,0.0
245491716_245491719_0,0.0,0.0,0.0
245491717_245491717_0,0.0,0.0,0.0
245491717_4568983480_0,0.0,0.0,0.0
245491719_1672512207_0,0.0,0.0,0.0
245491719_245491716_0,0.0,0.0,0.0
245491719_243495422_0,0.0,0.0,0.0
245491719_1187334109_0,0.008865921093560927,0.0,0.0
245491904_1693128085_0,0.008865921093560927,0.0,0.02426408801769774
245491904_245491906_0,0.008865921093560927,0.0,0.04292585565429425
245491904_1843795431_0,0.008865921093560927,0.01266846397336828,0.03800539192010484
245491904_409137871_0,0.008865921093560927,0.0,0.035819453414633405
245491906_1843795432_0,0.008865921093560927,0.028090283731663255,0.014045141865831627
245491906_245491904_0,0.008865921093560927,0.0,0.04292585565429425
245491906_1843795433_0,0.008865921093560927,0.0,0.030356745406002965
245491934_1672512178_0,0.0,0.0,0.0
245491934_11382810690_0,0.0,0.0,0.0
245935461_1562259338_0,0.0,0.0,0.0
245935861_1562259365_0,0.0,0.0,0.045025699440943714
245936231_245936541_0,0.0,0.0,0.0
245936231_245936405_0,0.0,0.006246775323950508,0.0
245936350_1180802572_0,0.0,0.033387440932982446,0.0
245936350_245936514_0,0.0,0.018305450875501568,0.0
245936353_245936513_0,0.0,0.0,0.0
245936353_245936350_0,0.0,0.030558879345711266,0.0
245936370_245936371_0,0.0,0.0,0.0
245936370_245936514_0,0.0,0.0,0.0
245936370_245936393_0,0.0,0.0,0.0
245936371_245936370_0,0.0,0.0,0.0
245936371_246181265_0,0.0,0.0,0.0
245936393_245936514_0,0.0,0.0,0.0
245936393_245936395_0,0.0,0.0,0.0
245936395_245936457_0,0.0,0.0,0.0
245936395_245936513_0,0.0,0.0,0.0
245936399_245936456_0,0.0,0.0,0.0
245936399_245936401_0,0.0,0.0,0.0
245936401_245936453_0,0.0,0.0,0.0
245936401_245936405_0,0.0,0.0,0.0
245936405_245936453_0,0.0,0.0,0.0
245936453_245936456_0,0.0,0.0,0.0
245936456_10102980234_0,0.0,0.0,0.0
245936457_245936399_0,0.0,0.0,0.0
245936513_245936353_0,0.0,0.0,0.0
245936513_245936457_0,0.0,0.0,0.0
245936514_245936370_0,0.0,0.0,0.0
245936514_245936350_0,0.0,0.018305450875501568,0.0
245936532_10102978858_0,0.0,0.0,0.004872548466902369
245936541_245936558_0,0.0,0.0,0.0
245936541_245936532_0,0.0,0.0,0.0
245936558_245935461_0,0.0,0.006682688588289685,0.0
245936609_245936532_0,0.0,0.0,0.0
245936609_245936558_0,0.0,0.0047249828100543925,0.0
246181265_245936371_0,0.0,0.0,0.0
246181265_246181267_0,0.0,0.0,0.0
246181267_245935861_0,0.0,0.0,0.021409381573087926
246181267_246181268_0,0.0,0.0,0.0
246181268_1092263653_0,0.0,0.022900911965489216,0.0
246181268_246181270_0,0.0,0.0,0.0
246181270_246181271_0,0.0,0.0,0.0
246181271_246181265_0,0.0,0.0,0.0
246181791_246181792_0,0.0,0.016606779280959716,0.0
246181792_1086375812_0,0.0,0.0,0.0
246181792_2407138065_0,0.0,0.02096505896282272,0.0
246182003_246181791_0,0.0,0.033387440932982446,0.0
246182003_246182298_0,0.0,0.014338545731925589,0.0
246182133_1091868516_0,0.0,0.0,0.0
246182298_4569344756_0,0.0,0.0,0.0
246182514_246182517_0,0.0,0.033387440932982446,0.0
246182517_2407138071_0,0.0,0.0,0.0
246182517_2407138072_0,0.0,0.0,0.0
246182519_1609997967_0,0.0,0.0,0.0
246182519_246182520_0,0.0,0.0,0.0
246182520_246182522_0,0.0,0.0,0.0
246182522_1091842294_0,0.0,0.03129883365251724,0.0
246182522_4560313023_0,0.0,0.033387440932982446,0.0
246182757_1693797759_0,0.008865921093560927,0.0,0.0
246182757_1177157014_0,0.008865921093560927,0.0,0.0
246811462_246811482_0,0.0,0.033387440932982446,0.28076564896942374
246811464_1086375812_0,0.0,0.012756708737035157,0.012756708737035157
246811482_1243851790_0,0.0,0.033387440932982446,0.1227649504576657
246811482_4570126146_0,0.0,0.033387440932982446,0.12981872843203104
246811887_246811462_0,0.0,0.010356090279018267,0.0
246811978_246811887_0,0.0,0.032854059389955795,0.0
409128578_409137868_0,0.0,0.0,0.02047047255250638
409128578_409128580_0,0.0,0.0,0.027744139151070813
409128580_2143335965_0,0.0,0.0,0.0
409131078_409128578_0,0.0,0.0,0.021140275557475295
409131078_2143335965_0,0.0,0.0,0.014578080410093935
409131078_1512564830_0,0.0,0.0,0.005261633786138737
409131078_409292136_0,0.0,0.018564646831954704,0.027846970247932055
409137868_1200554673_0,0.0,0.0,0.015820613118115747
409137868_7839120968_0,0.0,0.0,0.013996405113385577
409137869_409128580_0,0.0,0.0,0.007299006709561693
409137869_409137868_0,0.0,0.0,0.02860207915926508
409137871_409137869_0,0.0,0.0,0.04119992421633364
409137871_245491904_0,0.008865921093560927,0.0,0.035819453414633405
409137876_1843795433_0,0.0,0.0,0.05572577843027108
409137876_1843795432_0,0.0,0.021825901462260787,0.021825901462260787
409292135_1200000512_0,0.0,0.012296580417162091,0.0061482902085810455
409292135_1109639584_0,0.0,0.033387440932982446,0.06303755030975566
409292136_1200005269_0,0.0,0.033387440932982446,0.05791450819192749
409292136_409131078_0,0.0,0.018564646831954704,0.027846970247932055
470891194_473480022_0,0.0,0.0,0.0
470891208_470891212_0,0.0,0.022024331833048506,0.0
470891212_473476285_0,0.0,0.00300424451696259,0.0
470891212_473480356_0,0.0,0.02340408624406361,0.0
472447898_4556222967_0,0.0,0.0,0.0
472447898_472447916_0,0.0,0.0,0.0
472447916_473480356_0,0.0,0.001556870051268529,0.0
473475862_473476286_0,0.0,0.0,0.0
473476285_4556222967_0,0.0,0.0,0.0
473479961_473480378_0,0.0,0.0,0.0
473480022_4271743735_0,0.0,0.0,0.0
473480356_473480374_0,0.0,0.0,0.0
473480374_473479961_0,0.0,0.0,0.0
473480374_473481308_0,0.0,0.0,0.0
473480378_470891208_0,0.0,0.0,0.0
473481292_473481295_0,0.0,0.0,0.0
473481292_11387988431_0,0.0,0.0,0.0
473481295_473481298_0,0.0,0.0,0.0
473481298_473481308_0,0.0,0.0,0.0
473481298_473481292_0,0.0,0.0,0.0
473481308_473479961_0,0.0,0.0,0.0
473481308_473481298_0,0.0,0.0,0.0
473593916_473593917_0,0.0,0.033387440932982446,0.0
473593916_4549490595_0,0.0,0.033387440932982446,0.0
473593917_4549490596_0,0.0,0.033387440932982446,0.0
473593917_473593916_0,0.0,0.033387440932982446,0.0
607644062_1131686638_0,0.0,0.01512030895118884,0.0
607644080_1119093874_0,0.008865921093560927,0.020470677117409693,0.020470677117409693
607644080_607644081_0,0.0,0.0,0.0
607644081_1130898039_0,0.0,0.0,0.0
607644081_607644080_0,0.0,0.0,0.0
607644081_1472993474_0,0.0,0.0,0.0
607644089_607644091_0,0.008865921093560927,0.0,0.01451600503423106
607644091_1134264314_0,0.008865921093560927,0.0,0.018410548886173928
607644091_1105149728_0,0.008865921093560927,0.014753357172091535,0.014753357172091535
728705249_10108109102_0,0.0,0.0,0.0
728705250_728705253_0,0.0,0.033387440932982446,0.0
728705250_10108109103_0,0.0,0.0,0.0
728705251_728705250_0,0.0,0.0,0.0
728705253_1200000513_0,0.0,0.033387440932982446,0.0
728705256_1109639584_0,0.0,0.012641332313044961,0.006320666156522481
728705256_1200000512_0,0.0,0.0,0.0
728705258_728705264_0,0.008865921093560927,0.0,0.0
728705258_10207349882_0,0.008865921093560927,0.0,0.008796659129616238
728705259_1200059348_0,0.0,0.01471846697503822,0.0
728705259_1189660061_0,0.0,0.033387440932982446,0.0
728705262_728705251_0,0.0,0.0,0.0
728705264_1512564830_0,0.0,0.0,0.0
728705264_2143335964_0,0.0,0.0,0.005537342346384555
728705264_10108109106_0,0.0,0.0,0.0
728705271_2987193095_0,0.008865921093560927,0.0,0.0
728705278_10108109105_0,0.0,0.0,0.0
728705278_728705271_0,0.008865921093560927,0.0,0.0
1084139051_2404830460_0,0.0,0.0,0.05553894770887848
1084139051_1094296578_0,0.0,0.0,0.010716997948010638
1084139081_1084139051_0,0.0,0.0,0.05148576103610106
1085377805_1177157058_0,0.0,0.013113731467361726,0.0
1085377805_1609997995_0,0.0,0.033387440932982446,0.0
1085377812_1094360581_0,0.0,0.005712761068086416,0.0
1085377812_1609998009_0,0.0,0.033387440932982446,0.0
1086361193_246181791_0,0.0,0.004801634115924328,0.0
1086361193_1305278134_0,0.0,0.0,0.03493625963536858
1086375812_1086361193_0,0.0,0.0,0.0
1086375875_1512110629_0,0.0,0.016352794943738275,0.0
1086375875_1249875748_0,0.0,0.014598355726346355,0.0
1091826692_1177183161_0,0.0,0.0,0.0
1091826692_1177183150_0,0.0,0.0,0.0
1091826692_1091842307_0,0.0,0.0,0.0
1091842257_6447291071_0,0.0,0.0,0.0
1091842257_1091842307_0,0.0,0.0,0.0
1091842276_1609997967_0,0.0,0.0,0.0
1091842276_1512110522_0,0.0,0.0,0.0
1091842276_1177120060_0,0.0,0.0,0.0
1091842279_1383136506_0,0.0,0.0,0.0
1091842279_1096513772_0,0.0,0.0,0.012778525585960555
1091842279_1177157058_0,0.0,0.0,0.0
1091842279_1104969800_0,0.0,0.0,0.009677609513098893
1091842294_1177120050_0,0.0,0.02227166083545631,0.0
1091842294_2407138065_0,0.0,0.033387440932982446,0.0
1091842307_1091842257_0,0.0,0.0,0.0
1091842307_1091826692_0,0.0,0.0,0.0
1091842307_1091842327_0,0.0,0.014950779892084983,0.0
1091842327_1095440376_0,0.0,0.01614765085757936,0.0
1091842327_1094237241_0,0.0,0.018341815499900414,0.0
1091842327_1091842307_0,0.0,0.014950779892084983,0.0
1091868516_1091868533_0,0.0,0.0,0.0
1091868516_4620449099_0,0.0,0.0,0.0
1091868517_4584610471_0,0.0,0.0,0.034317533536836295
1091868533_1091868517_0,0.0,0.0,0.03750745430640488
1091868533_1091868517_1,0.0,0.0,0.011526770707425528
1091868583_1113674840_0,0.0,0.006828667076921831,0.006828667076921831
1092205604_1094077893_0,0.0,0.0,0.0
1092219000_1169035416_0,0.0,0.026228716909097016,0.0
1092219000_1092219016_0,0.0,0.014649391152999607,0.0
1092219005_1092472096_0,0.0,0.0,0.0
1092219005_1624926347_0,0.0,0.0,0.0
1092219005_1092219019_0,0.0,0.0,0.0
1092219016_1113674854_0,0.0,0.02107592297834718,0.0
1092219016_1169035403_0,0.0,0.01983407927076082,0.0
1092219016_1180833970_0,0.0,0.014304700078557664,0.0
1092219019_1092219005_0,0.0,0.0,0.0
1092219019_1086375875_0,0.0,0.013783562337812649,0.0
1092219034_1180833970_0,0.0,0.0,0.0
1092219034_1113674842_0,0.0,0.0,0.0
1092219071_1169035390_0,0.0,0.0,0.0
1092247422_1092247431_0,0.0,0.0,0.0
1092247422_1113674857_0,0.0,0.0,0.0
1092247431_1113674859_0,0.0,0.0,0.0
1092247444_1113674836_0,0.0,0.019960077488606665,0.009980038744303333
1092247444_1092247422_0,0.0,0.0,0.0
1092247454_1094296530_0,0.0,0.0,0.0
1092247454_1180833967_0,0.0,0.0,0.0
1092247454_1092247444_0,0.0,0.0,0.0
1092247492_1113674820_0,0.0,0.007704520301420578,0.0
1092247492_6289097043_0,0.0,0.02691097387497272,0.0
1092247501_1113674833_0,0.0,0.013874412787918844,0.0
1092247501_1092247492_0,0.0,0.012859920032465399,0.0
1092247529_1092219071_0,0.0,0.0,0.0
1092247529_1113674842_0,0.0,0.0,0.0
1092247552_1095439448_0,0.0,0.0,0.0
1092263653_246182133_0,0.0,0.017172536346360113,0.0
1092263653_1562259326_0,0.0,0.007286234439378194,0.007286234439378194
1092263787_1092263800_0,0.0,0.015019005890689874,0.015019005890689874
1092263787_1113674852_0,0.0,0.021714685413253162,0.0
1092263800_1512110633_0,0.0,0.0,0.030662230859960442
1092472096_1092247552_0,0.0,0.0,0.0
1092472096_1094296489_0,0.0,0.0,0.0
1092472112_1512110745_0,0.0,0.012382549094228945,0.0
1092472112_1145637534_0,0.0,0.015419842196571698,0.0
1094077853_1512110633_0,0.0,0.0,0.0296770427375234
1094077853_6289097043_0,0.0,0.014448073119251472,0.014448073119251472
1094077886_1095439849_0,0.0,0.006394834014705046,0.0
1094077886_1092205604_0,0.0,0.0,0.0
1094077893_1094077886_0,0.0,0.0,0.0
1094077893_1094077905_0,0.0,0.0,0.0
1094077905_1092247501_0,0.0,0.0,0.0
1094077905_4087742279_0,0.0,0.0,0.0
1094077912_1094077905_0,0.0,0.016924095659565694,0.0
1094077933_6447291071_0,0.0,0.0,0.0
1094077933_1094077936_0,0.0,0.0,0.0
1094077933_1177120124_0,0.0,0.0,0.0
1094077936_1177120079_0,0.0,0.0,0.0
1094077936_1177120124_0,0.0,0.0,0.0
1094077936_1094077933_0,0.0,0.0,0.0
1094077940_1094237195_0,0.0,0.0,0.0
1094077940_1094360581_0,0.0,0.0,0.0
1094237192_1128236277_0,0.0,0.0,0.0
1094237195_1094077940_0,0.0,0.0,0.0
1094237195_1094237192_0,0.0,0.0,0.0
1094237195_1177120124_0,0.0,0.0,0.0
1094237241_1094237264_0,0.0,0.0,0.0
1094237264_1094237297_0,0.0,0.0,0.0
1094237264_1128236277_0,0.0,0.0,0.0
1094237291_1091842327_0,0.0,0.020618673263413576,0.0
1094237291_1094237241_0,0.0,0.0,0.0
1094237297_1624926347_0,0.0,0.0,0.0
1094296489_4087742266_0,0.0,0.0,0.0
1094296524_1094296530_0,0.0,0.0,0.0
1094296530_1113674838_0,0.0,0.0,0.0
1094296530_1094296524_0,0.0,0.0,0.0
1094296578_1383136506_0,0.0,0.0,0.0
1094296578_1084139051_0,0.0,0.0,0.010716997948010638
1094296604_1116354114_0,0.0,0.011029667880254413,0.0
1094296604_1094296578_0,0.0,0.0,0.0
1094296689_211313493_0,0.0,0.008370171711024919,0.002790057237008306
1094296689_211317741_0,0.008865921093560927,0.033387440932982446,0.008901644626762717
1094296777_1094296854_0,0.0,0.0,0.0
1094296777_1094296777_0,0.0,0.007925632818992922,0.0
1094296854_1094296777_0,0.0,0.0,0.0
1094296854_1091842327_0,0.0,0.005721391107002436,0.0
1094360098_1094360174_0,0.0,0.033387440932982446,0.0
1094360098_1609997963_0,0.0,0.0,0.0
1094360109_1094360098_0,0.0,0.0,0.0
1094360111_1094360109_0,0.0,0.0,0.0
1094360143_1609997988_0,0.0,0.0,0.0
1094360174_1094360207_0,0.0,0.015235323282041248,0.0
1094360174_1609997963_0,0.0,0.033387440932982446,0.0
1094360207_1094360224_0,0.0,0.033387440932982446,0.0
1094360207_1094360174_0,0.0,0.015235323282041248,0.0
1094360224_1094360531_0,0.0,0.0,0.0
1094360277_1134266124_0,0.0,0.0,0.0
1094360277_1094360283_0,0.0,0.0,0.0
1094360283_1094360537_0,0.0,0.0,0.0
1094360316_1094360320_0,0.0,0.0,0.0
1094360316_1094360371_0,0.0,0.0,0.0
1094360320_1094360316_0,0.0,0.0,0.0
1094360320_1094360592_0,0.0,0.0,0.0
1094360355_1094360316_0,0.0,0.0,0.0
1094360355_1094360371_0,0.0,0.0,0.0
1094360371_1094360207_0,0.0,0.027607786980401526,0.0
1094360371_1094360224_0,0.0,0.0,0.0
1094360498_1094360355_0,0.0,0.0,0.0
1094360498_1095440291_0,0.0,0.0,0.007553762115024395
1094360531_1094360277_0,0.0,0.0,0.0
1094360531_1094360283_0,0.0,0.0,0.0
1094360537_5346948499_0,0.0,0.0,0.0
1094360537_1094360498_0,0.0,0.0,0.0
1094360581_1085377812_0,0.0,0.005712761068086416,0.0
1094360581_1094360320_0,0.0,0.0,0.0
1094360592_1095440240_0,0.0,0.0,0.008714877445118178
1094360592_1094077940_0,0.0,0.0,0.0
1095439352_1095439863_0,0.0,0.033387440932982446,0.0
1095439366_1095439352_0,0.0,0.014887438284433136,0.0
1095439366_1095439659_0,0.0,0.006995710382694536,0.0
1095439377_1095439435_0,0.0,0.01628617935003136,0.03257235870006272
1095439377_1095439366_0,0.0,0.0,0.012362053829960593
1095439387_1095439377_0,0.0,0.0,0.022498210478481096
1095439387_1095439470_0,0.0,0.0,0.016690780323253326
1095439392_1095439387_0,0.0,0.0,0.026908291848530785
1095439392_1095439401_0,0.0,0.0,0.013578576863546353
1095439401_1113674835_0,0.0,0.0,0.023101085255147594
1095439401_4087742266_0,0.0,0.0,0.0
1095439435_1094077912_0,0.0,0.01762615390931676,0.01762615390931676
1095439448_1092247501_0,0.0,0.0,0.0
1095439448_4087742279_0,0.0,0.0,0.0
1095439470_1095440086_0,0.0,0.0,0.057252028584208886
1095439489_1131141541_0,0.0,0.0,0.0
1095439489_1243851855_0,0.0,0.0,0.0
1095439501_1188131659_0,0.0,0.0,0.04050869689754971
1095439501_1095440068_0,0.0,0.0,0.07398246102283286
1095439505_1116623956_0,0.0,0.0,0.0
1095439505_1512110718_0,0.0,0.0,0.0
1095439556_1095440068_0,0.0,0.016735028602679895,0.03347005720535979
1095439556_4087692906_0,0.0,0.033387440932982446,0.06547213256302546
1095439603_1095439377_0,0.0,0.00797140866941325,0.0159428173388265
1095439603_1095439556_0,0.0,0.033387440932982446,0.06852992882062726
1095439629_1188085598_0,0.0,0.033387440932982446,0.06015478845903744
1095439629_1672512265_0,0.0,0.033387440932982446,0.0
1095439659_1095439629_0,0.0,0.033387440932982446,0.0
1095439681_1095439863_0,0.0,0.013514429483747011,0.027028858967494022
1095439681_1095439702_0,0.0,0.0,0.17717957842774226
1095439702_1096529613_0,0.0,0.0,0.06155914407052953
1095439702_4087692913_0,0.0,0.033387440932982446,0.19387264309041702
1095439849_1094077886_0,0.0,0.0063948340147050465,0.0
1095439849_1095439352_0,0.0,0.033387440932982446,0.0
1095439863_1095439681_0,0.0,0.01351442948374701,0.02702885896749402
1095439863_1095439882_0,0.0,0.033387440932982446,0.0
1095439882_1145610668_0,0.0,0.033387440932982446,0.0
1095439882_1095439849_0,0.0,0.033387440932982446,0.0
1095440068_1095439556_0,0.0,0.016735028602679895,0.03347005720535979
1095440068_1095439470_0,0.0,0.0,0.08105508156558901
1095440086_1095440188_0,0.0,0.0,0.0191031331296312
1095440086_1095439501_0,0.0,0.0,0.07418388547985282
1095440170_1095440188_0,0.0,0.0,0.0
1095440188_1095439489_0,0.0,0.0,0.0
1095440188_1095440086_0,0.0,0.0,0.0191031331296312
1095440240_1094360592_0,0.0,0.0,0.008714877445118178
1095440240_1095440295_0,0.0,0.0,0.07458480459419367
1095440291_1095440295_0,0.0,0.0,0.015390892436350223
1095440291_1131141534_0,0.0,0.0,0.009646466763274601
1095440291_1094360498_0,0.0,0.0,0.007553762115024395
1095440295_1095440291_0,0.0,0.0,0.015390892436350223
1095440295_1096529573_0,0.0,0.0,0.06342815659491145
1095440376_1095440543_0,0.0,0.0,0.0
1095440425_1128236277_0,0.0,0.0,0.01519296618077821
1095440425_1095440240_0,0.0,0.0,0.052781965725720345
1095440543_1095440376_0,0.0,0.0,0.0
1095440543_1094237192_0,0.0,0.0,0.0
1096507243_2404830460_0,0.008865921093560927,0.0,0.04051142186470693
1096507245_1116354100_0,0.0,0.0,0.008269010447017954
1096507245_246182757_0,0.007447019931192194,0.0,0.007447019931192194
1096513760_1096513772_0,0.0,0.0,0.008936940384529203
1096513772_1177157024_0,0.0,0.0,0.02438382493258641
1096529573_1095440425_0,0.0,0.0,0.14413008984511644
1096529577_1096529573_0,0.0,0.0,0.013333648555553027
1096529577_1131141534_0,0.0,0.0,0.0
1096529607_1672512265_0,0.0,0.033387440932982446,0.03596825457872091
1096529607_1095439603_0,0.0,0.033387440932982446,0.08391208985725668
1096529613_1095439659_0,0.0,0.033387440932982446,0.051287426380513784
1096529613_1095439702_0,0.0,0.0,0.06155914407052953
1104961855_1084139081_0,0.0,0.0,0.09534490395954148
1104961855_1119033380_0,0.0,0.0,0.02346136051914909
1105037070_4087692901_0,0.0,0.033387440932982446,0.0
1105037070_1105149745_0,0.0,0.011455359684431414,0.0
1105037086_1131141538_0,0.0,0.033387440932982446,0.0
1105149728_1130882694_0,0.008865921093560927,0.033387440932982446,0.02020034573115155
1105149728_1134264310_0,0.008865921093560927,0.011333999273678683,0.011333999273678683
1105149745_1105037070_0,0.0,0.011455359684431414,0.0
1105149745_5401631423_0,0.0,0.0,0.0
1105149764_1187706670_0,0.0,0.0,0.0
1105149764_5345118961_0,0.008865921093560927,0.0,0.01929324927771018
1105149764_1130882703_0,0.0,0.0,0.0
1105149775_1116623956_0,0.0,0.0,0.0
1105149775_1512110718_0,0.0,0.0,0.0
1105149778_1512110711_0,0.0,0.011238383697519642,0.011238383697519642
1105149778_1116623855_0,0.0,0.0,0.026116162655429206
1108381682_1108381685_0,0.0,0.0,0.0
1108381682_1105149745_0,0.0,0.007776915145291335,0.0
1108381685_4087692901_0,0.0,0.008501396093939814,0.0
1108381685_1095439505_0,0.0,0.0,0.0
1108381695_5401629314_0,0.0,0.0,0.0
1108381701_1119065594_0,0.0,0.0,0.2546861721963813
1109639584_409292136_0,0.0,0.033387440932982446,0.0718172615513165
1109639597_10093451978_0,0.0,0.0,0.0
1109639597_1109639608_0,0.008865921093560927,0.0,0.02208991072708073
1109639608_4558538598_0,0.008865921093560927,0.0,0.28076564896942374
1113674820_1092247552_0,0.0,0.0,0.0
1113674820_1092219019_0,0.0,0.0,0.0
1113674833_1092205604_0,0.0,0.014914732237022528,0.0
1113674833_1092247454_0,0.0,0.013684078367834598,0.0
1113674835_1095439435_0,0.0,0.01092153365799346,0.03276460097398038
1113674835_1095439387_0,0.0,0.0,0.05562948672359174
1113674836_1092247492_0,0.0,0.030082713060328125,0.010027571020109375
1113674836_1113674833_0,0.0,0.02851481821950936,0.01425740910975468
1113674838_1092219000_0,0.0,0.010481013212839943,0.0
1113674838_1180833968_0,0.0,0.0,0.0
1113674839_1094296489_0,0.0,0.0,0.007442345008822917
1113674839_1094077912_0,0.0,0.010929866667080176,0.02185973333416035
1113674839_1113674835_0,0.0,0.0,0.030985411032981025
1113674840_1092247529_0,0.0,0.005034860409505267,0.0
1113674840_1113674859_0,0.0,0.021009115665445676,0.0
1113674840_1180802572_0,0.0,0.015126515526398331,0.0
1113674842_1113674857_0,0.0,0.0,0.0
1113674842_1092247431_0,0.0,0.0,0.0
1113674852_1113674836_0,0.0,0.033387440932982446,0.014419135445137106
1113674852_1092247422_0,0.0,0.013555280378983,0.0
1113674854_1113674838_0,0.0,0.014315936829689162,0.0
1113674854_1092247444_0,0.0,0.009923927688527562,0.0
1113674856_1096529577_0,0.0,0.0,0.0
1113674856_1131141541_0,0.0,0.0,0.0
1113674857_1113674854_0,0.0,0.014592533107958224,0.0
1113674857_1092219034_0,0.0,0.0,0.0
1113674859_1092263800_0,0.0,0.0,0.0208414751526208
1113674859_1113674852_0,0.0,0.014805041348344693,0.0
1116354114_1094296604_0,0.0,0.011029667880254413,0.0
1116623855_1105037086_0,0.0,0.016668393756958517,0.016668393756958517
